Date,Timestamp,Open,High,Low,Close,Volume
20200413,09:00:00,1.09314,1.09379,1.09283,1.09299,4632.07002539188
20200413,10:00:00,1.09298,1.0942,1.09273,1.09313,5054.75002469122
20200413,11:00:00,1.09313,1.09313,1.09249,1.09289,3033.93001594394
20200413,12:00:00,1.09289,1.09351,1.09256,1.09333,2160.66000772268
20200413,13:00:00,1.09333,1.09387,1.09333,1.09367,2634.59001788497
20200413,14:00:00,1.09366,1.09403,1.09332,1.09337,1890.09000860155
20200413,15:00:00,1.09338,1.09663,1.09335,1.09619,8300.19008097798
20200413,16:00:00,1.09617,1.09678,1.09439,1.09465,9572.3200533092
20200413,17:00:00,1.09465,1.0947,1.09272,1.09312,10984.6800416335
20200413,18:00:00,1.09312,1.09387,1.09303,1.09384,4270.68001571298
20200413,19:00:00,1.09385,1.09386,1.09032,1.09139,9996.43001054972
20200413,20:00:00,1.09137,1.09313,1.09092,1.09301,7429.60999496281
20200413,21:00:00,1.093,1.09314,1.0917,1.09223,13304.8299763873
20200413,22:00:00,1.09225,1.09233,1.0905,1.09107,13680.1099933907
20200413,23:00:00,1.09105,1.09183,1.08966,1.09001,15993.3900155574
20200414,00:00:00,1.09,1.09082,1.08926,1.09054,11631.190036267
20200414,01:00:00,1.09055,1.09187,1.09038,1.09169,8229.1200241372
20200414,02:00:00,1.09168,1.09241,1.09056,1.092,8913.2700503245
20200414,03:00:00,1.09197,1.09236,1.09166,1.09221,7668.67009001225
20200414,04:00:00,1.09221,1.09234,1.09126,1.09169,5738.45006806403
20200414,05:00:00,1.09169,1.09172,1.09074,1.0912,2111.23000677675
20200414,06:00:00,1.09109,1.09141,1.09029,1.09071,1493.92330310028
20200414,07:00:00,1.09073,1.09158,1.09064,1.09147,3379.25986157358
20200414,08:00:00,1.09148,1.09259,1.09145,1.09198,2525.10000960529
20200414,09:00:00,1.09197,1.09276,1.09164,1.09229,7273.70003220439
20200414,10:00:00,1.0923,1.09387,1.09166,1.09371,9161.34004129469
20200414,11:00:00,1.09373,1.09478,1.09365,1.09471,9111.5000506565
20200414,12:00:00,1.0947,1.09487,1.09425,1.09468,4717.75001129508
20200414,13:00:00,1.09469,1.09486,1.0941,1.09434,5601.48002237082
20200414,14:00:00,1.09435,1.09472,1.09372,1.09387,6407.14001210779
20200414,15:00:00,1.09388,1.09429,1.09241,1.09288,11526.570052892
20200414,16:00:00,1.09287,1.09375,1.09248,1.09316,12270.3400676176
20200414,17:00:00,1.09317,1.09329,1.09149,1.09229,11513.2000404224
20200414,18:00:00,1.09227,1.09575,1.09199,1.09461,13531.7000425979
20200414,19:00:00,1.0946,1.09505,1.09376,1.09435,11263.8900314122
